car_distance,public_transit_distance,biking_distance,lighting_hours,appliance_usage_hours,computer_usage_hours,device_charging_hours,electric_vehicle_charging_kwh,renewable_energy_usage_kwh,heating_usage,meat_meals,veg_meals,waste_generated,shower_duration_minutes,appliance_usage_hours_water,other_water_usage_hours,single_use_items_used,carbon_footprint,energy_intensity,ecological_impact,sustainability_tip
3.6757279964585496,7.7463017268631,2.665585165997194,6.666690254093759,2.473657454314043,6.202277310323555,0.9073964351667361,14.00059351718643,9.471017916857036,10.463453634086385,2,5,2.191880639035933,6.9207835705294665,0.9320050167318745,1.5088835697573824,2,8.941022238286601,4.440962630576643,84.71319458175222,5
32.273642248475134,25.21017588584734,7.16084605955667,3.4650903016286216,2.896149017985123,3.3431300896774916,0.6943599896744093,8.573743574103368,15.257069680477192,8.212987126405018,0,1,4.514344460106503,8.159497233838168,1.9426211776949869,0.374893079568533,4,12.857294421003854,1.7752667622382228,88.98086725660298,0
13.222215446186247,5.59897799447517,0.2424469826851633,8.601028172010858,1.0898794230606617,3.2349379841141417,3.4912173576839667,12.465815984918597,12.11803927131718,17.246185997264945,0,3,1.7084768102681602,9.22512802133572,0.6344750207764769,0.2587694899684627,4,9.418294596027218,4.090930836587986,91.53328359476406,5
5.142376560631195,14.797491760065048,12.622491189775312,6.641717199998535,1.6140090399423896,4.2651704015849115,1.6597801555708138,19.694907523964588,0.6422663344134633,10.189708182499658,3,3,2.281330227635278,11.070781241312,1.7200030686097765,1.4879401552497857,3,12.503456295465218,2.2428855962263077,100.0,1
1.5165055555084017,0.9523860850567434,3.886624065825613,8.0285418366045,1.1520642454304248,3.394727473546368,1.442580492851963,13.414501889344283,4.639064124272793,15.483228695164657,3,3,0.6026141712223952,6.8272235416752505,1.7853676352407726,1.4847591118334094,3,14.870246388612937,4.320092399747422,98.93693962584933,1
37.03096620231749,7.077721588166952,8.86305384298711,8.3444490990471,1.6771103741688171,3.344769612900298,3.8190752433801696,4.031737340733086,21.070263602088747,2.6473940201911006,3,5,2.6860450484212257,19.71298110701492,2.0491393952217045,0.7406879604514707,6,15.724250380217935,2.133459750106063,86.79586789653801,0
27.14724055186744,12.052816307951545,12.620495051181937,4.98423278344602,0.7617350753222569,6.005574777331171,3.7210608579531863,7.01029841349839,17.70316179616943,13.587718009767638,1,5,2.0999130489823443,7.239320264812278,2.8730759459939437,1.2823039414513686,8,12.187203410659478,2.8501344706103886,88.3908372465072,0
34.80264028464486,8.288126096311775,12.15913721764398,2.3644898596692823,1.9442408253866241,5.708383392007831,1.2233421396101785,11.330794216845053,18.002624731851185,14.712391159918432,3,5,0.9057097677172725,16.51372926608075,2.1037634329774737,1.1416163086735438,2,19.16506352099093,2.820468471262192,84.01448949804964,0
13.820326032836105,11.677648575824323,5.648053733675255,8.295689889137549,4.867303732845669,5.298442002819995,2.7953402405334975,13.563773473626417,24.9307720132152,19.73071424960645,0,0,1.3152756985779277,11.780674526007942,2.3934253089570268,0.7860764337591315,1,9.883978939802525,6.519234660720459,86.9970278925783,2
24.796466784845535,22.203487841235237,3.4536798713322696,2.5897174663855687,1.219859919761792,2.7875427168167537,1.3041343572334316,9.817449131491989,17.669061864938705,16.321255019060025,0,4,1.5618862618426521,8.109896115716158,1.7563141295672127,1.378096533636811,7,11.869222696603186,1.8470130413528911,94.06443971796185,5
37.01599869633297,15.847215127193813,1.0895812828204159,2.0641378976506886,2.052333668560142,4.610068104607825,2.7674379592090075,7.170111001818027,24.847005849057847,7.251324698291848,3,3,2.0429654983520575,13.355141247072687,2.604380841177254,0.4538190105596811,6,13.489758679165078,3.6667707239766996,94.1739549345096,0
32.56990033107771,21.475278175139955,5.963863372828185,5.022457958223399,1.7475737090263992,6.984184264567488,1.6583799994865238,7.128140422375617,20.731308440581667,16.293562581745878,3,0,4.6646725153546615,8.529870511122008,0.9632641353359218,0.4657285014546033,4,20.546015057150278,1.8035856320404546,97.97907176488506,0
16.95574108695134,21.258211959791254,1.0438549337683827,5.430878151581523,1.8489740564064236,5.0646155562461,3.068621228953536,18.139736626016084,6.00408954288861,17.140224435636227,1,4,4.704169931165812,7.436330477162883,2.389442360863541,1.5407994432061507,0,14.556622548242675,5.043652542867141,91.42498598666664,3
2.7503213063673924,9.185733458669743,13.862926662873242,8.912612019337555,4.014253308822321,3.587245702530745,2.4186302267471183,0.49650394500420303,13.570723668246076,8.70747178125348,1,4,4.450626054347394,16.515960762754354,2.2831500080662983,1.776130094308025,9,7.238407221665078,5.032044241611279,95.46665661349905,2
36.93219047995421,23.552402559493547,13.379059748773482,8.02310146298832,3.6063688338468594,1.0718747403074393,3.5760715991307266,3.3601766559942736,8.774983067597034,7.307749494266695,2,2,3.075290516600659,13.854000326058912,1.1234412245624774,0.6505325591743083,1,19.371812159082822,4.689827362062241,91.62319117445404,0
45.38074543114796,20.976120168313976,1.5261641390988712,5.098405085510328,4.374882275234893,1.9860128961385037,3.152061775072487,1.812052315918613,1.665039920749467,1.168077116407793,2,5,1.9439137788084895,8.818793202329312,1.483056331390411,1.1853737553510735,7,14.39192621767552,4.4308084487643695,97.8008771209344,0
29.828016189382833,22.334345739485872,2.8012419868077982,4.813923190763459,2.1008783959016233,7.056861695804551,2.962230333341633,6.15544972363403,23.278230993480662,0.9097907892939738,1,1,0.9536362599484913,11.38374337496299,2.7261187804152955,1.007794841160205,2,9.860757024493,1.673780222193372,87.86176345286405,0
2.341775253104256,27.42501441769903,14.870145612636271,7.308287518266506,3.1796551339047694,5.967253246827101,3.93645578895535,6.88375143511241,13.34057548115666,4.270367002923871,0,3,4.950397643540049,18.49320130699354,1.37530924389482,1.0408385783999918,6,2.1457847309989395,4.731821904784122,87.04468793543805,2
5.633895289853186,10.473391006995154,8.93382784136155,2.414176935407359,4.706990885830251,1.0438615314465571,1.1358550623932238,19.65884114778455,24.3553852033387,10.095474381338096,3,4,0.8505264547607231,18.032055906834778,0.5373217675861894,1.9884632301124308,9,10.0046734363683,5.0010395019780916,77.87584947221333,1
19.520539760628548,17.272352314388108,3.8002653760012,6.92035937493415,0.7681855835685694,1.2262540414327812,3.483043529124093,1.781551224690039,0.8259760044370068,13.674497181636307,0,2,2.446010672240691,15.020997037926215,0.5035181045579922,0.5492184335315885,5,9.726560073100075,2.5139219801189956,100.0,4
39.24795630507622,19.876976354297266,2.712115453870292,3.115361532558511,1.1172568834188634,2.8782792088588707,2.185756784890139,6.440783922399429,12.033983189192682,7.774927141445723,0,0,1.3333971033518563,6.3340715759996336,1.7469311997627708,0.6024862465534393,0,11.187621891277933,2.145796737882035,89.41362881264453,0
4.1186659409284125,0.15361809460990083,7.121127084337405,3.5119919177816508,2.8340141592712174,1.5377935395510756,2.6308037480739284,3.828771292189519,12.275678883934646,0.7879926225968092,3,5,4.3618104484318625,10.433941857334739,2.8347645629513347,1.7825581387407867,7,7.280263974716609,0.2743407457642526,91.94931665735244,1
44.1155385004658,19.824402222070376,12.715320804947485,2.8270150087351906,2.357126071827973,3.6619931589632833,0.5317771605722844,16.715581934217838,21.62459918832683,8.105520919178877,2,1,2.8897125758600612,17.453737162427156,2.6999703112574753,1.1484731147115232,2,18.898273439277474,3.9741443124320974,85.09955381506104,0
20.173166163499413,26.849630237220907,13.46906583970338,3.7033541946536292,4.606046710162846,1.3988495202685924,2.6561583103444417,14.800658210304551,2.0612348557965676,16.123527485222937,1,3,4.386213788272892,17.056662233414002,1.4767571018425234,1.1975036092432003,8,11.64743947308214,3.511864094865841,92.55390366295603,3
22.755679701972138,21.560442466476147,4.207111661257816,4.0302953399470445,4.735928818853481,2.925416413609252,2.4067002592945483,0.49994087280881727,0.45698893884004166,17.054905486452363,1,3,4.671287623203615,19.323666101884463,1.3866084138296813,1.5478402181164805,5,13.350407463787308,1.7531338509485828,100.0,3
44.29873113522629,15.368779759318098,8.553471516503892,2.9472739421275094,4.489859228379848,4.883878454582627,1.3611147173001945,3.8102399946028065,6.158002218678788,4.03730697741352,0,3,4.872322492109927,13.11974211758868,2.9108486292045135,1.9116342496147614,8,11.909541050100795,2.647097917687924,100.0,0
9.751615164182759,5.707220410394839,7.473723794120205,3.0480033731190934,2.0376952034739,3.0989689252804906,0.5476928086604147,15.138858445306443,17.049314520905906,15.957059168992792,1,0,0.8662961829687321,17.19203190091666,1.2742478525117482,1.242552966383678,2,11.146582387133199,3.551825999174505,87.42396533573506,4
31.417562526360065,5.510699450183369,13.984456449176855,4.850902635603072,0.9248969151846571,5.1769349269699285,2.7962675187311192,0.9226865088228564,24.438179023543796,19.86718795852037,1,5,4.292197332720216,18.836311849198257,1.4091809371003279,0.8834716076110116,9,16.754698263075266,4.786640356108711,81.51237380784039,0
36.79933848668882,7.169460946133595,5.537823262813188,5.226423424591433,4.802934635116341,4.255528180450183,3.2478580060236597,9.247615257125087,18.838612291847028,1.265806331023076,2,5,4.5285985210908954,17.372749309283257,2.4884440291638956,0.8062696199218296,1,16.96182446161512,4.249616419508824,82.84802535752844,0
49.53006852930875,1.1517769077291362,3.081590280654256,2.260512899877244,1.6889337402106548,5.210348017267363,3.8697181778332674,3.948748531453947,4.182127063917912,12.51722289645314,3,4,1.3941636185250266,14.364043911964293,2.2386930907504317,0.5809662870989728,3,23.777932961108792,5.934030612857223,95.58978664572102,0
49.06735108170948,15.921295135503922,1.36674688912328,6.236989200154866,3.30158168734398,3.9833049823637516,1.1526733303675563,5.7119644609318865,9.641038168644101,3.697240621657598,1,5,0.7332711539490507,10.729800037610142,0.8740153883113473,0.3908819342357441,2,12.901695531094346,3.574961483085901,89.42762586693168,0
42.59135709894685,8.211483475074504,13.31742543873339,6.532753586511205,3.7128867809894324,7.878419941452368,2.6473914378335537,17.33549578725534,23.022906286103165,10.682541564419836,3,5,2.745056185883017,17.156002613051477,0.6687666026684751,1.2283538446081737,8,19.716759967822426,7.091101408645115,89.48303630383592,0
12.815903531015849,15.78786733993624,14.587216979293984,5.729292044242298,1.6697884639602334,7.34268433712912,3.9120896730877397,1.3910924393542912,10.475780333229775,2.464683886632981,1,3,2.4575211379262245,12.948786193915804,1.783125629606766,0.6109891134753443,4,7.10356020677152,3.456469151573466,81.70991244524413,5
44.761617057322475,11.270291918947846,13.750548138020472,6.890056394356596,3.168687899982746,6.287654706754906,1.5518028266462487,15.759624213610818,7.928656369483441,7.385013761065638,0,1,4.771722220572506,12.444069587094873,1.8606738921437453,0.3522690965821522,2,14.189555798912561,5.827898909049826,90.15216518012126,0
14.972188596225255,10.164981668871384,6.446922930759307,9.824611601524865,3.2452539882368225,1.140480163435107,3.8269579095847996,4.422895295873501,23.68108238528246,7.148797674354079,0,0,3.8122577681486214,14.034021938358055,0.5289415175260435,0.8590765527759159,0,1.8869308597534635,4.190773802879438,86.17294372904855,2
0.2834766952048928,19.287964703941682,0.6213220769866207,3.3408475033963274,4.327187670680628,2.6025018073744355,2.982088104817153,6.8714178012838945,21.154615169353754,7.15383604483007,0,3,2.155728363449932,11.052380771471986,0.8963419706308888,1.0746349536367006,9,4.325824120211611,2.366682773844657,100.0,5
28.38570052520395,23.724488060782612,7.866017884977786,3.637403842781233,0.7876152458516438,2.093220536924046,0.7682116118667763,19.379888550848538,24.31752190657078,18.29636915539377,2,2,1.2727282344541353,14.261728923970042,2.358399954923957,0.7596346416247375,4,15.341862854691374,2.0301426340886084,79.94901626244858,0
10.541252558402581,4.223031554617633,3.494810423012733,2.346765041005977,2.459044412510859,7.202198351755327,1.2954034194225272,14.63154471658276,11.531935212696814,8.754340436151322,2,0,4.379597201840179,8.211041204473783,1.0458484914488515,1.3716413439022277,6,9.486732583911534,3.399619438871343,98.62866119983367,3
40.59199429522912,19.16850527631512,10.300465797302381,7.6230203467952276,3.7900526056889827,4.120816774222677,1.709365157085553,11.962102236428578,19.055212179862508,3.562583527258727,0,1,1.650916143996482,12.466579507155132,2.1821839806386896,0.34548012950753054,7,11.84600427814427,5.018936211243511,87.71511855709362,0
11.375284658427109,28.384407373412067,13.869982337131868,3.857759157347642,3.416908713188574,5.727238049880535,2.5284094203132645,10.885504204028795,14.0716874076279,11.223638390892782,0,0,3.800403341407572,17.26000531573957,1.2167751327463734,1.041772650487404,8,4.672145706801478,4.137803418165158,100.0,3
5.371045810284652,29.821752740796807,5.201770548838337,2.9549472513083916,1.5775977129157057,3.3027074802961702,3.3855112182275455,5.366669309687082,6.985666017191488,16.286135013155256,3,5,2.0388398280815907,5.803480567118023,1.8414063617218221,0.7537904388849517,0,10.381000779203841,0.41374071654283595,91.2563704803889,1
6.935980668196917,8.210119669464632,2.9678392723909175,3.8345621038865163,4.130934413496652,1.3960586062946037,3.6758771132428993,12.838646941084955,9.024699898486825,4.312370589750849,2,3,2.090535960839523,12.00073951990295,2.070298509088468,0.3806712320613883,5,8.020116761334014,3.6260173323407074,95.73793569672598,5
2.085332055596595,21.914260970983328,1.7853693049153185,8.057832952845965,1.0429770620751806,3.3875084650238163,2.2885612494566363,5.413461186491415,1.5307674116533332,7.119902908530955,2,0,1.2188339818199723,7.150307195211635,0.8245521076995789,1.3910849620158268,0,6.769010841893487,4.160314385471228,91.02472264051123,5
27.529414272870206,17.720801126052294,12.259753267489158,9.349553648605449,1.6314689886313132,5.022451196894517,2.917291048184353,9.029328477694925,6.056548972080958,1.7525486293164616,2,3,4.59253254802239,7.9069518485312456,1.1937588265203944,0.30539774478597514,4,11.014172581296762,4.961838352175135,91.14683970646676,0
7.878669627906149,10.697415377343509,9.383501814052439,2.627226406078875,3.833153739159515,4.527724793683293,1.1366259075868286,9.761493635253292,2.021276863692939,4.014961104527057,1,2,0.9146648114680297,17.829758520154932,2.469763315182804,1.4897963400454124,7,3.627235259353274,2.287717634653676,100.0,4
42.348801415010826,1.7898043976075528,7.549865216426995,3.83603114195445,3.8047476560358393,6.076843084367582,2.4696531631045806,12.156473478620214,15.662704336528,19.89449545375316,2,3,1.2221883919017213,8.096647292408216,2.9720499417253867,0.9688696309804719,8,19.966603847255058,5.043165498767743,90.00084814170579,0
17.32029255047521,23.37333689758038,14.201664076973733,7.4569983790479535,4.202169247997788,4.408705090619474,1.581456575029987,14.195164244528415,23.1392755040267,5.069953904017101,2,0,4.62972855375637,18.69767181260797,0.5022172321431344,0.9359280928766971,4,12.888372653152322,4.655367671279337,92.41166761874213,2
2.689828803574157,22.906587896087554,7.5566020217220125,9.191725253301748,0.6641003147259636,6.055634582948747,1.4155518846311412,2.3367691695602666,14.615740718952566,17.70411566489179,0,2,2.9047642873571125,10.572666873679937,2.2138397588765444,0.7552331373510237,1,4.14186810901535,4.552665374014161,89.48992182344735,5
40.34072748615674,19.73312758607155,2.55436034746769,2.568046773114573,2.5511356484829184,4.086181818088219,3.1305074707897753,11.537990002491778,22.433409199619252,5.048415062597201,0,4,1.9705915478835583,6.87318793266156,1.273066906324392,0.3895078409766668,8,13.872221558358028,3.80629814005869,87.78004801644371,0
20.758533880769477,23.460217355982554,5.619970941599548,3.556128781309166,2.0856867370277565,7.510859481914383,2.801933085839243,9.947627020601395,5.436853874431947,2.180017914570731,1,1,2.592468493013053,6.313036915380506,1.904475682068038,0.5392064643294119,4,11.304346401783222,3.5296603503335153,90.71285755976552,5
38.14537811474494,28.435431507068888,8.417851176134482,4.235265637253753,4.774939030022871,4.2387688698095145,1.8314206216350057,10.555597807471411,6.064275208410078,7.348520907381695,2,2,1.7639404958541807,19.74161154758679,1.8191426839422624,0.7325035083300475,8,13.952718964246673,6.270363360234997,100.0,0
2.531778847557126,13.109577799690026,7.934062792594739,8.526119728161238,4.384259426525562,1.7113750184482885,1.568452060882732,14.827017947000707,21.26642796611879,11.164415919219737,3,1,1.7513883595157882,8.454859252244564,1.6142464898852198,1.6994435792956188,8,10.179207162329643,3.525118367326231,98.28329319425902,1
7.4944817423184595,21.722248464211006,9.690260762865856,6.1758150616061425,0.7960917303420699,5.554230332292774,3.4041221945219347,13.745338164080735,1.4067357051935903,8.767431240195245,0,2,0.9508280622103151,6.522196538034672,2.8433374628716486,0.535630095062226,3,4.7728796723391955,3.1474504196449606,92.87330500246259,5
30.382828675718404,4.4674898583046545,0.47981485507301247,8.281822932979358,4.247700245522915,7.451482676170988,0.7869531796629995,18.442828644625507,20.719287069829093,11.785320162200339,0,0,4.128707845464943,17.735885924581712,2.8179857772297425,1.9890831055266387,8,13.860238721798403,4.803570883031444,100.0,0
12.397775195801557,23.28854128646331,11.196012528284703,7.334596689242662,2.419422187274114,6.146487617180082,2.2529522596682248,11.05346202255431,9.522770091996522,3.783532056736578,1,5,1.2790376486403683,12.44764089051681,1.589135691672063,0.8986365212855014,8,10.512850497738253,3.890792032734912,92.39272121470599,5
41.66175141321825,6.071865179176006,1.9728470801925557,8.966867304624778,3.5310541787797036,7.296032570571109,1.2977743587743271,14.619793086580815,5.322327403175159,7.144085545208001,1,3,2.0339693360342794,15.711728217543767,2.544097645367597,0.32892460667058687,6,17.333037906523415,4.902093816168224,100.0,0
48.00664155499892,24.688741551479705,3.902373455572618,9.747596407580044,2.9508125638974536,6.638758885974578,1.0182560154717892,10.601660625970197,16.106901837131367,16.324127964274023,2,3,2.388794402851481,19.2288516866576,2.0035091422175366,1.1779294182425324,7,17.10269413447217,6.451375657643291,92.41292873153898,0
21.976236147346334,27.715461120524253,8.663858038131043,8.203516804199701,4.20297101345296,5.298469073307182,1.0565412909804526,18.28846967299069,9.695464132167098,5.403097957074367,1,5,3.9172136562078936,15.755372082058814,2.325460303095963,0.2708947537977205,7,11.706312942309049,4.553718162833046,92.33709213124656,2
26.732195196099052,15.201908247124384,1.9767258475376686,6.517171350793875,3.485530372534157,6.641121403692908,1.8916130894374834,4.196137161434983,10.636579550872025,7.7695483507704255,0,2,3.5640577598986485,7.791718893336679,2.28316815624983,0.7458502778383369,0,7.61989144054794,4.228848510133675,89.96210319214077,0
21.539476266499424,1.8026556514957404,9.686148543856424,5.297193314813326,4.7286117187003756,5.640629109946718,2.111512368442099,7.27508311499764,24.70116330030898,17.313157648896226,0,0,1.077491813193733,9.37115182428158,1.927223095288891,0.7094050810406425,8,10.74514565677446,3.841570791157365,100.0,2
29.721236794731947,22.858341022547005,1.4852923704566563,5.826156547593774,2.674113961825873,1.890889554285063,2.8662359745809383,1.198431593072724,0.9726752126124477,10.469481194672944,1,3,3.8608104952961764,5.72153529833135,1.5851734113108558,1.1802547514977426,2,9.081686945153,2.739693632929831,96.50853634819175,0
46.46033844319856,3.9040684116559565,6.324391065615344,7.086754419978814,1.2463702844756501,3.606243489301502,1.4103620457545973,5.300991042089427,17.456004353018205,9.422333881628619,0,5,4.122354995514428,8.933155056755393,1.8711747164951436,0.9482540497114798,6,18.051134146536555,3.797384128951044,88.71285374424956,0
44.53614381593219,28.641509158505862,9.165194416018002,5.053233687150217,4.953299157746917,3.49085467879717,2.0908975954585967,10.632272537675927,19.072023613662715,4.2497597417229915,2,5,2.368301695193928,14.39119183472047,0.5950606146054689,0.7985853130763478,9,18.22102871138329,4.362911708140786,84.66106283782696,0
43.84667008480345,22.41960143097666,3.498911041484034,6.901526363301619,2.8912198281133046,1.7408149415308425,0.5242606461382329,8.274572926553605,15.955507074468164,7.9911782652992365,1,3,3.047573174120384,12.147484657043014,1.7781721923644378,0.6134135354744056,7,15.824914119128419,3.130699708403773,98.14563092181459,0
7.3490797533482315,16.316530120486924,0.4554025818690727,7.526023723288728,4.452781639275008,4.77596249119059,2.472728969131176,8.90179423158597,10.976884217217824,3.9512124272260785,0,3,2.6570263531948255,9.357629523063043,1.5676702177063975,1.1898671988471274,1,6.772972733289015,5.039325325272065,99.2687888379206,2
3.666007208099259,4.820524131229563,14.667482268861116,5.268203436251676,0.9315071793808813,5.796813060293772,1.8177394472778563,7.930599764998427,4.37599278682759,10.111815563753497,1,4,4.163367292934239,6.1182395319007945,2.612587879002716,0.7795127645532471,7,9.45698494814665,3.744635378541476,98.44752389934459,3
46.644394996954695,9.366056051790894,9.10386164742732,2.9512466288177004,3.234732413140391,7.049741514705172,2.0085301244437046,10.275846612554654,13.602174068226644,2.4219098395004135,3,4,3.0536498248564827,19.532437387452426,1.1282515515398492,0.49399347571561986,8,19.628425041092676,3.7915410495389272,92.45450021388007,0
2.300342102092723,0.05822561432284101,14.493456141037287,8.077906300347317,3.388701407403479,5.180688475888611,0.6852042110439438,7.482688280353338,3.586960429388428,2.6758882821484753,2,5,4.202934057196626,9.714627973316496,2.018558857130183,1.64078820057944,5,8.210832678168913,5.366877989422472,100.0,2
13.137563004394847,9.517753146158057,6.867679844339499,8.220761950393438,0.936090776266793,4.3497338829838075,1.0582164459697045,16.259900070696496,23.48953915783303,6.488452405049053,3,3,3.746880364417705,11.892357126214765,1.3616469013134445,0.20889618766278326,7,14.843662197384,5.392202591276908,97.87527774985676,1
37.59650480343624,12.03953082404854,7.615633706987717,7.043386799460742,4.4002974561744415,5.315122608260728,1.8722270779048853,1.3894595370365836,9.468799017966992,14.789148020697699,1,0,3.139229047259408,16.605057452491558,1.066733656064006,0.8242716761009192,8,12.239190074719655,2.465096061772591,100.0,0
21.75692254058174,19.344335994210887,5.212963897346046,2.552543290385053,4.368278132671979,5.3766105637599395,1.3772906311541515,4.290539829331537,16.43140899231199,6.5866800209265275,0,4,2.0170601436662077,11.119253807812147,2.9087474928909156,1.6707051090029925,4,4.198931490964307,2.6918816883026926,90.42876338465356,5
47.05960523983606,26.606155700339187,7.341746180140603,9.932863912407631,2.7093489607193963,5.137006900449502,2.3199343159494457,19.81281576248421,3.7147341393261284,0.6111776523386148,0,3,1.3558801032809653,6.603731028422644,2.7396306544803117,0.8504176051137291,0,9.833596019415307,6.052839098715209,84.89000053469357,0
0.6201876662387529,2.304484158390605,0.20444125776309108,5.318534408323719,4.278494716096575,4.236417863121217,3.1031280669135497,9.277628896364828,6.922380588484681,2.923920296369129,3,0,2.9349106723861613,16.62261603065754,0.9508810662105611,1.1208337789039762,9,9.124933587526195,4.578633160364162,100.0,1
33.31698104429461,25.190320614450457,6.145124822756413,5.725148802230997,2.71599210224639,6.954430739819842,0.8054571058513325,10.957123998645006,12.051334109534398,19.838726299611206,0,1,4.606916986995967,5.45082032668035,1.9356474872339553,1.5395704752639854,0,16.836551618575005,5.343331937729334,96.55583010625311,0
22.400489326464314,0.9909210490907039,8.831723217452252,3.2761729360795178,1.6708973039060568,7.178552094973357,2.4654552903875557,17.044186591762365,12.840341970415766,18.464644886385138,0,3,2.599390215071944,6.956037559147369,1.2299576955671083,0.6092822682505608,4,9.750396257244352,3.220698984937642,92.87240903779231,5
46.299172424233944,8.361539721162394,11.069097426305499,3.729205669759722,2.3173863025841204,6.472739134807428,3.4594057139807184,11.86568542734441,10.051087441316788,17.697551742615676,3,5,3.185442952858212,15.062289583171424,2.444206130513838,1.0745044333174758,3,22.988473379076893,4.543356027005819,75.69705828333862,0
